date_sent,headline,source_url
2026-09-06,"Mexico - Navy destroys three Sinaloa meth labs and nearly 17 tonnes of methamphetamine",https://www.infobae.com/america/agencias/2026/09/04/mexico-inhabilita-tres-narcolaboratorios-y-asegura-casi-17-toneladas-de-droga-en-sinaloa/
2026-09-06,"Europe - Eurojust dismantles a Romanian crime as a service trucking ring",https://www.eurojust.europa.eu/news/international-drug-trafficking-network-halted-seven-arrests
2026-09-06,"India - NCB intercepts two methamphetamine shipments on the Myanmar border in one night",https://northeasttoday.in/northeast/ncb-seizes-22-299-kg-methamphetamine-worth-%E2%82%B917-84-crore-in-tripura-mizoram/
2026-09-07,"Washington state fentanyl courier Sir Terrique Milam sentenced to nine years for Jackson family trafficking ring",https://www.federalwaymirror.com/2026/09/04/federal-way-man-receives-nine-years-in-drug-trafficking-case/
2026-09-07,"Minnesota - Golden Valley apartment search turns up 27 kilos of meth and $17,000 cash, one arrested",https://hoodline.com/2026/09/golden-valley-man-held-on-500k-bail-after-59-pounds-of-meth-found-in-apartment/
2026-09-07,"Tennessee - 8-year-old pulled from Munford steroid lab, three arrested including for child abuse",https://www.actionnews5.com/2026/09/05/8-year-old-rescued-tipton-drug-lab-3-arrested-say-sheriffs-office/
2026-09-07,"Massachusetts - Worcester man Salvatore Venuti caught with fentanyl crack meth and oxycodone after kicking police cruiser",https://hoodline.com/2026/09/worcester-man-46-nabbed-with-fentanyl-crack-meth-after-kicking-police-cruiser/
2026-09-07,"Ecuador - 2 tonnes of cocaine found in a fruit container at Machala port bound for Sweden",https://www.primicias.ec/sucesos/ecuador-decomisa-toneladas-cocaina-machala-suecia-131973/
2026-09-07,"Brazil - twin cocaine busts net 521 kilos in Barra do Turvo SP and Itajai SC in one day",https://ndmais.com.br/seguranca/pf-encontra-deposito-subterraneo-com-cocaina-em-sc/
2026-09-07,"Venezuela - 800 kilos of marijuana seized in 1529 packages on Cubagua island",https://ultimasnoticias.com.ve/sucesos/incautadas-en-cubagua-1-529panelas-de-droga/
2026-09-07,"Mexico - Navy dismantles three more meth labs in Guerrero days after the Sinaloa haul",https://www.razon.com.mx/mexico/2026/09/06/autoridades-federales-desmantelan-tres-narco-laboratorios-en-guerrero-colabora-eu-con-inteligencia/
2026-09-07,"Nigeria - NDLEA finds 2.1 tonnes of cannabis hidden in a fuel tanker in Ondo State",https://www.channelstv.com/2026/09/06/ndlea-intercepts-drug-laden-fuel-tanker-with-2-1-tonnes-of-cannabis/
2026-09-07,"Thailand - courier caught asleep at a car wash with 42000 methamphetamine pills in Kalasin",https://www.khaosodenglish.com/news/2026/09/07/sleepy-drug-courier-caught-after-dozing-off-at-car-wash/
2026-09-08,"SOUTHCOM boards and sinks a fifth Los Choneros refueling vessel in a week as the boat-strike campaign marks a contested first year",https://bnonews.com/index.php/2026/09/u-s-task-force-sinks-5th-los-choneros-floating-fuel-station-in-less-than-a-week/
2026-09-08,"San Diego fentanyl ring dismantled after a 10-month sting 17 charged",https://www.justice.gov/usao-sdca/pr/seventeen-charged-homeland-security-task-force-investigation-fentanyl-trafficking
2026-09-08,"Indiana - I-70 truck inspection in Putnam County turns up 126 kilos of cocaine",https://hoodline.com/2026/09/putnam-county-traffic-stop-nets-277-pounds-of-cocaine-worth-3-8-million/
2026-09-08,"Florida - Jacksonville raid finds fentanyl meth and cocaine and a can't be stopped note",https://www.news4jax.com/news/local/2026/09/04/man-faces-charges-after-jso-finds-over-400k-potentially-deadly-doses-of-fentanyl-other-drugs/
2026-09-08,"Ecuador - army seizes half a tonne of Los Lobos-linked marijuana bound for Guayaquil",https://www.expreso.ec/quito/ejercito-decomisa-500-kilos-de-marihuana-en-pichincha-droga-esta-valorada-en-15-millones-294935.html
2026-09-08,"Brazil - driver flips car fleeing highway police leaves 232 kilos of marijuana behind",https://folhadoaco.com.br/2026/09/05/prf-apreende-232-quilos-de-maconha-apos-perseguicao-na-dutra-em-bm-motorista-fugiu/
2026-09-08,"Peru - 250 kilos of cocaine base found in an Andahuaylas hideout staged for Bolivia",https://www.infobae.com/peru/2026/09/07/cargamento-de-casi-250-kilos-de-alcaloide-de-cocaina-fue-escondido-en-andahuaylas-antes-de-su-presunto-traslado-a-desaguadero/
2026-09-08,"Pakistan - ANF seizes 365 kilos of heroin hashish and opium in eight operations nationwide",https://www.dailyindependent.com.pk/2026/09/07/anf-seizes-364-6kg-of-narcotics-worth-over-rs2-12bn-in-eight-operations/
2026-09-08,"Nigeria - Lagos warehouse raid nets 2.4 tonnes of cannabis and a repeat cocaine trafficker is re-arrested",https://nairametrics.com/2026/09/06/ndlea-busts-hidden-drug-compartment-in-fuel-tanker-arrests-cocaine-convict/
2026-09-08,"South Africa - second cocaine bust in four days at Johannesburg's main airport",https://www.timeslive.co.za/news/south-africa/2026-09-08-police-make-second-cocaine-bust-at-or-tambo-in-four-days/
2026-09-08,"Uruguay - gang leader captured and six sent to prison over the Artigas cocaine airdrop",https://www.infobae.com/america/america-latina/2026/09/07/una-avioneta-arrojo-mas-de-400-kilos-de-droga-sobre-un-campo-de-uruguay-y-desato-operativo-contra-una-banda-narco/
2026-09-09,"SOUTHCOM sinks sixth Los Choneros refueling vessel Don Rufo, Ecuadorian judges free dozens of crew from earlier boardings",https://www.infobae.com/america/agencias/2026/09/09/eeuu-hunde-sexto-barco-ecuatoriano-por-supuesto-apoyo-a-operaciones-de-los-choneros/
2026-09-09,"Indiana - Evansville meth fentanyl and cocaine ring dismantled, six sentenced to federal prison",https://www.justice.gov/usao-sdin/pr/evansville-drug-trafficking-organization-dismantled-six-head-federal-prison
2026-09-09,"Massachusetts - chase through Lawrence and Haverhill ends with 1.2 kilos of fentanyl, two arrested",https://hoodline.com/2026/09/lawrence-fentanyl-chase-ends-in-haverhill-nets-1-225-grams-and-two-arrests/
2026-09-09,"Ecuador - Operacion Manglar seizes 4 tonnes of cocaine and an armed mangrove hideout in Posorja",https://www.infobae.com/america/agencias/2026/09/08/decomisan-cuatro-toneladas-de-droga-en-ecuador-que-iban-a-ser-cargadas-en-lanchas/
2026-09-09,"Colombia - single day of raids across four provinces nets 800 kilos of cocaine and 21 arrests",https://www.semana.com/politica/articulo/ofensiva-contra-el-narcotrafico-en-el-gobierno-de-abelardo-de-la-espriella-deja-21-capturas-y-mas-de-800-kilos-de-cocaina-incautados-en-un-dia/202621/
2026-09-09,"Argentina - trafficker flees at Bolivian border leaving 36 kilos of cocaine hidden in bedsheets",https://www.argentina.gob.ar/noticias/gendarmeria-incauto-mas-de-36-kilos-de-cocaina-en-salta
2026-09-09,"Nigeria - NDLEA nine-state sweep finds cannabis hidden in a cement truck and a razed forest farm",https://saharareporters.com/2026/09/06/ndlea-seizes-over-2-million-opioid-pills-2000kg-cannabis-nine-state-crackdown
2026-09-09,"Pakistan - ANF nationwide sweep nets hashish opium and counterfeit Xanax at two airports",https://www.dailyindependent.com.pk/2026/09/09/anf-seizes-42-282kg-drugs-in-nationwide-crackdown-arrests-four/
2026-09-09,"India - Assam Rifles and police break up two truckloads of methamphetamine tablets near Myanmar border",https://english.punjabkesari.com/india/assam-banned-meth-tablets-worth-over-rs-68-crore-seized-in-two-operations-two-held
2026-09-09,"Philippines - Clark customs officers find shabu built into cardboard walls of a wedding-dress box",https://customs.gov.ph/boc-clark-pdea-uncover-%E2%82%B110-696m-shabu-hidden-in-cardboard-walls-of-wedding-dress-box/
2026-09-10,"SOUTHCOM kills three in 69th Caribbean strike as campaign's death toll passes 230",https://www.washingtonexaminer.com/news/4720561/three-narco-terrorists-killed-in-the-caribbean-by-us-military-forces/
2026-09-10,"Massachusetts - twin Hyde Park searches net fentanyl crack cocaine and a high-capacity magazine, two arrested",https://dorchesterpost.com/2026/09/09/hyde-park-drug-bust-leads-to-two-arrests-seizure-of-fentanyl-cocaine-and-ammunition/
2026-09-10,"Bolivia - highway stop nets 26.6 kilos of cocaine amid crackdown grounding 80-plus trafficking aircraft",https://eju.tv/2026/09/incautan-en-bolivia-mas-de-80-aeronaves-vinculadas-al-trafico-ilicito-de-drogas/
2026-09-10,"Argentina - two Peruvian women caught with cocaine hidden in hair-conditioner bottles and shoe insoles",https://www.argentina.gob.ar/noticias/gendarmeria-incauto-mas-de-9-kilos-de-cocaina-ocultos-en-potes-de-acondicionador-capilar
2026-09-10,"Brazil - Itajai cocaine case grows to nearly 1.25 tonnes in new Policia Federal find",https://www.issoenoticia.com.br/policia/policia-federal-apreende-mais-de-725-kg-de-cocaina-em-itajai/929840
2026-09-11,"Rubio's Latin America tour - Peru joins Shield of the Americas coalition, Ecuador gets a Coast Guard cutter",https://www.infobae.com/america/the-new-york-times/2026/09/11/peru-se-une-al-escudo-de-las-americas-la-coalicion-de-seguridad-impulsada-por-trump/
2026-09-11,"Texas - Nacogdoches County traffic stop turns up 100 pounds of cocaine, three arrested",https://www.kltv.com/2026/09/10/nacogdoches-county-traffic-stop-leads-seizure-100-pounds-cocaine/
2026-09-11,"Colombia and the Netherlands intercept 297 kg of cocaine off La Guajira, four Venezuelans captured",https://724noticias.com.co/2026/09/10/incautan-297-kilos-cocaina-caribe-norte-13-millones-dolares/
2026-09-11,"Ecuador seizes 200 kg of cocaine hidden in a banana shipment bound for Morocco",https://www.extra.ec/noticia/guayaquil/policia-incauta-200-kilos-cocaina-via-posorja-droga-iba-marruecos-camion-banano-162410.html
2026-09-11,"Colombia's Navy and Brazil's Federal Police seize 4.5 tonnes of marijuana and machine guns on the Amazon River",https://www.infobae.com/colombia/2026/09/11/brasil-incauto-45-toneladas-de-marihuana-y-armas-en-una-lancha-interceptada-en-el-amazonas-tras-una-alerta-de-colombia/
2026-09-11,"Argentina's Gendarmeria seizes cocaine cannabis and coca leaf in four Salta and Jujuy operations in a day",https://www.argentina.gob.ar/noticias/jujuy-gendarmes-decomisaron-66-kilos-de-cocaina-y-mas-de-117-kilos-de-marihuana-que-eran
2026-09-11,"French customs seize nearly 3.9 tonnes of cocaine hidden in plastic waste at the port of Dunkirk",https://actuforcesdelordre.fr/2026/09/10/pres-de-3-9-tonnes-de-cocaine-saisies-par-les-douaniers-de-dunkerque-dans-des-dechets-de-plastique/
2026-09-11,"India - Mizoram police seize meth and heroin in four operations near the Myanmar border, six held",https://english.punjabkesari.com/india/mizoram-police-seize-drugs-contraband-worth-rs-1477-crore-5-myanmar-nationals-among-6-held
2026-09-11,"Europol dismantles the Dubai Bank hawala network that laundered European drug profits",https://www.europol.europa.eu/media-press/newsroom/news/drug-trafficking-investigation-leads-to-some-of-world-biggest-underground-bankers
2026-09-11,"Mexico's Guerrero meth-lab campaign reaches Atoyac with another 166 kg seized",https://guerrero.quadratin.com.mx/desmantelan-narcolaboratorio-en-atoyac-golpe-al-narco-de-3-mil-mdp/
2026-09-12,"Operation Gulf-Line HSI-led sweep nets 30-plus arrests on Mississippi's I-10 corridor",https://www.wdam.com/2026/09/11/over-30-arrested-500k-drugs-seized-during-operation-gulf-line-harrison-co-sheriff-says/
2026-09-12,"Massachusetts State Police fentanyl and cocaine bust in Chicopee turns up $150,000 and two guns",https://shrewsburypost.com/2026/09/10/fentanyl-cocaine-firearms-and-150000-seized-in-chicopee-drug-bust/
2026-09-12,"Argentina's Gendarmeria finds 49.5 kg of cocaine hidden in bus passengers backpacks near Salta",https://www.argentina.gob.ar/noticias/gna-incauto-casi-50-kilos-de-cocaina-en-salta
2026-09-12,"Brazil's Rondonia police seize 363 kg of marijuana hidden in two cars on border highway BR-429",https://www.diarioro.com.br/2026/09/11/pm-apreende-363-kg-de-droga-em-carros-na-br-429-carga-iria-para-rolim-de-moura/
2026-09-12,"Colombian police and DEA dismantle a Clan del Golfo money-laundering ring, seize $12 million in assets",https://www.infobae.com/america/agencias/2026/09/10/policia-colombiana-detiene-10-miembros-del-clan-del-golfo-e-incauta-12-millones-de-dolares/
2026-09-12,"Mexican troops rescue eight forced laborers from a CJNG recovery clinic in Jalisco",https://www.aljazeera.com/news/2026/9/12/mexican-authorities-rescue-eight-from-violent-cartels-secret-site
2026-09-12,"Pakistan's Hyderabad police arrest 45 drug dealers in a 10-day sweep, seize hashish and crystal meth",https://www.nation.com.pk/12-Sep-2026/sba-police-arrest-45-drug-dealers-seize-large-quantity-narcotics
2026-09-12,"Colombia captures a second Los Tiguerones leader days after the US designates the gang a terrorist organization",https://www.infobae.com/colombia/2026/09/11/capturado-en-colombia-alias-comandante-7-cabecilla-de-la-banda-ecuatoriana-los-tiguerones-declarada-organizacion-terrorista-por-marco-rubio/
2026-09-13,"Massachusetts man indicted after snack-bag mail-order opioid business tied to a fatal Las Vegas overdose",https://www.dea.gov/press-releases/2026/09/09/massachusetts-man-charged-distributing-synthetic-opioids-resulting-death
2026-09-13,"San Luis Obispo County raid ties a restaurant and barbershop to Nipomo 13 gang cocaine sales, 10 arrested",https://hoodline.com/2026/09/nipomo-13-gang-bust-nets-10-arrests-25-guns-alleged-cocaine-sales-at-local-shops/
2026-09-13,"Miami SWAT raid finds two elderly men, 73 and 89, running an armed cocaine den in Allapattah",https://hoodline.com/2026/09/miami-grandfathers-73-and-89-busted-running-armed-cocaine-den-in-allapattah/
2026-09-13,"Colombian army stops a tanker truck in Quindio hauling 653 kilos of cocaine",https://www.elnuevosiglo.com.co/nacion/ejercito-y-policia-incautan-mas-de-650-kilogramos-de-clorhidrato-de-cocaina-en-la-tebaida
2026-09-13,"Colombian police dismantle a Narino cocaine megalab capable of three tonnes a month, seize 859 kilos",https://diariolalibertad.com/2026/09/09/incautan-859-kilos-de-cocaina-en-narino-y-descubren-millonaria-estructura-de-produccion/
2026-09-13,"Nigerian Navy intercepts 71 kilos of cannabis smuggled by boat on the River Niger, three held",https://www.channelstv.com/2026/09/11/nigerian-navy-intercepts-71kg-of-cannabis-on-river-niger/
2026-09-13,"Manila-area buy-bust snares a shabu dealer who used a 13-year-old boy as a drug courier",https://mb.com.ph/2026/09/13/p17m-shabu-seized-in-pasay-buy-bust-13-year-old-boy-rescued
2026-09-14,"Florida's Washington County calls a 16-month investigation its largest meth case ever, charges 15",https://hoodline.com/2026/09/washington-county-meth-bust-nets-15-felony-arrests-sheriff-calls-it-largest-ever/
2026-09-14,"Three Ohio sheriffs close a three-week sweep with six arrests and five guns off the street",https://hoodline.com/2026/09/meth-bust-near-columbus-leads-to-six-arrests/
2026-09-14,"Colombian Navy runs down a cocaine go-fast boat in the central Caribbean, seizes 865 kilos rigged with a Starlink terminal",https://724noticias.com.co/2026/09/13/armada-incauta-865-kilos-de-cocaina-y-captura-a-un-hombre-tras-persecucion-en-el-caribe/
2026-09-14,"Colombian traffic police pry open a false floor and find 420 kilos of cocaine bound for the Antioquia border",https://724noticias.com.co/2026/09/13/golpe-narcotrafico-420-kilos-cocaina-caldas-antioquia/
2026-09-14,"Chilean prosecutors use a controlled delivery to unravel a 1.6-tonne cannabis run from Antofagasta toward Santiago",https://lahora.cl/cronica/2026/09/10/cayeron-con-mas-de-1600-kilos-os7-y-fiscalia-supraterritorial-incautaron-cargamento-gigante-de-droga
2026-09-14,"Nigeria's drug agency intercepts UK-mailed synthetic-cannabis parcels in an eight-state, 2.3-tonne sweep",https://prnigeria.com/2026/09/13/ndlea-seizes-tonnes-illicit/
2026-09-14,"Philippine agents raid a Taytay safehouse, seize a small arsenal and shabu worth P40.8 million",https://mb.com.ph/2026/09/14/p408-m-shabu-seized-3-heavily-armed-drug-dealers-nabbed-in-taytay-ops
2026-09-14,"Costa Rican police raid a house near the Panama border and find 312 kilos of cocaine",https://www.infobae.com/costa-rica/2026/09/11/autoridades-costarricenses-decomisaron-312-kilos-de-cocaina-en-una-vivienda-cerca-de-la-frontera-con-panama/
2026-09-14,"Assam Rifles breaks up two Myanmar-border smuggling runs in Mizoram, seizing meth tablets and heroin",https://northeasttoday.in/northeast/assam-rifles-seized-meth-tablets-worth-%E2%82%B95-59-crore-in-mizoram-two-arrested/
2026-09-15,"Tucson grand jury indicts LFA Machines pill-press manufacturer for supplying clandestine labs nationwide",https://www.justice.gov/usao-az/pr/hstf-investigation-leads-criminal-indictment-prominent-pill-press-company-and-arrest
2026-09-15,"Newark grand jury indicts Jalisco cartel-linked cocaine broker tied to a Kansas City network",https://www.justice.gov/usao-nj/pr/two-men-including-mexican-national-indicted-drug-trafficking-conspiracy
2026-09-15,"Savannah gang indictment surfaces 20 pounds of carfentanil shipped from Phoenix, six charged",https://www.wtoc.com/2026/09/14/savannah-gang-members-among-6-indicted-multistate-drug-trafficking-bust/
2026-09-15,"Tazewell County Virginia sweep nets meth cocaine and fentanyl, cash and 13 guns, five arrested",https://www.wvva.com/2026/09/14/five-arrested-tazewell-county-drug-bust/
2026-09-15,"Cartagena's port yields two cocaine seizures in a day, 144 kg total, one shipment bound for Germany",https://www.eluniversal.com.co/sucesos/2026/09/14/video-asi-hallaron-102-kilos-de-droga-entre-materiales-de-construccion-en-cartagena/
2026-09-15,"Colombian police intercept 3.2 tonnes of marijuana in back-to-back Sibate and Pereira highway stops",https://www.elespectador.com/bogota/incautan-14-toneladas-de-marihuana-en-sibate-iban-rumbo-a-bogota/
2026-09-15,"Record 3.6-tonne drug haul uncovered on a Rondonia Brazil rural property, three arrested",https://folhadevilhena.com.br/13/09/2026/acao-conjunta-entre-prf-e-forcas-de-seguranca-resulta-em-apreensao-recorde-de-mais-de-36-toneladas-de-drogas-em-rondonia/
2026-09-15,"Argentina's Prefecture intercepts a rowboat carrying 324 kg of marijuana over the Parana from Paraguay",https://www.argentina.gob.ar/noticias/pna-secuestro-324-kilos-de-droga-valuados-en-1242-millones
2026-09-15,"Chilean police dismantle a Bolivia-to-Santiago marijuana pipeline, seize 811 kg, four arrested",https://www.cooperativa.cl/noticias/pais/policial/drogas/pdi-desarticulo-banda-narco-transnacional-e-incauto-mas-de-800-kilos-de/2026-09-13/135126.html
2026-09-15,"Dominican authorities intercept a go-fast boat off Peravia carrying 595 packages of cocaine",https://www.infobae.com/republica-dominicana/2026/09/13/interceptan-en-altamar-a-dos-colombianos-y-un-venezolano-cargados-con-595-paquetes-de-posible-cocaina-en-republica-dominicana/
2026-09-15,"Mexican forces seize 555 kg of methamphetamine and an explosives cache in Michoacan and Colima",https://eleese.com.mx/2026/09/14/el-gabinete-de-seguridad-del-gobierno-de-mexico-informa-acciones-relevantes-del-11-12-y-13-de-septiembre-de-2026/
2026-09-15,"Pakistan's ANF pulls 28 kg of heroin from a swallowed-capsule courier and a Baluchistan vehicle stash",https://www.dailyindependent.com.pk/2026/09/15/anf-seizes-drugs-worth-over-rs367-million-in-two-operations/
2026-09-15,"South Africa logs a weighed N1 cocaine bust and a mystery R300 million Johannesburg haul",https://www.citizen.co.za/news/western-cape-polices-r5-8-million-n1-drug-bust/
2026-09-16,"SOUTHCOM destroys a second Los Choneros fuel vessel in the Eastern Pacific within a week",https://maritime-executive.com/article/southcom-destroys-drug-gang-s-refueling-vessel-in-eastern-pacific
2026-09-16,"El Paso-area CBP officers log four seizures of meth heroin and cocaine over two weeks",https://www.cbp.gov/newsroom/local-media-release/el-paso-cbp-officers-seize-large-amount-drugs-september
2026-09-16,"San Francisco dealers tied to a teens fatal overdose from an opioid stronger than fentanyl",https://hoodline.com/2026/09/sfpd-busts-4-dealers-seizes-20-000-fake-pills-tied-to-teen-s-overdose-death/
2026-09-16,"Colombian 24-hour sweep captures a Cordillera cell leader and nets 730 kilos of marijuana 15 of heroin",https://www.elheraldo.co/colombia/2026/09/15/de-la-espriella-reporta-nuevas-capturas-e-incautaciones-en-varias-zonas-del-pais-no-vamos-a-aflojar-los-vamos-a-perseguir/
2026-09-16,"Peruvian police seize dolphin-branded cocaine staged for a Europe run through Bolivia",https://www.infobae.com/peru/2026/09/15/con-destino-a-europa-via-bolivia-dinandro-incauta-84-kilos-de-cocaina-con-marca-de-delfin-durante-operativo-en-ayacucho/
2026-09-16,"Brazilian and German police break up a cocaine-in-cosmetics pipeline to Berlin",https://www.otempo.com.br/brasil/2026/9/15/pf-e-policia-alema-prendem-7-por-cocaina-escondida-em-cosmeticos-no-aeroporto-de-guarulhos
2026-09-16,"Brazilian federal police intercept 200 kilos of marijuana headed for Rio state gangs",https://www.gov.br/pf/pt-br/assuntos/noticias/2026/09/pf-atua-na-prisao-de-tres-pessoas-e-na-apreensao-de-200-kg-de-maconha
2026-09-16,"A Mexican meth-lab boss posing as a restaurateur is captured running clandestine labs in Nigeria",https://www.infobae.com/mexico/2026/09/15/capturan-a-un-mexicano-ligado-a-una-red-de-narcolaboratorios-en-nigeria-entro-a-africa-como-empresario-restaurantero/
2026-09-16,"Calgary police trace overdose deaths to a dealers multi-drug cash and gun stash",https://medicinehatnews.com/news/local-news/2026/09/16/two-charged-after-guns-and-more-than-88000-in-drugs-cash-seized-in-calgary-bust/
2026-09-16,"Cagayan de Oro buy-bust nets two suspects and a shabu haul",https://newsinfo.inquirer.net/2306067/p1-m-shabu-seized-2-nabbed-in-cagayan-de-oro-buy-bust
2026-09-16,"Ghana anti-narcotics agency arrests three people tied to the Dunkirk cocaine shipment",https://www.citinewsroom.com/2026/09/french-cocaine-seizure-three-suspects-linked-to-bolle-jos-network-arrested-nacoc/
2026-09-16,"Bolivias anti-narcotics campaign reaches 399 tonnes seized and 80-plus aircraft grounded after nine months",https://www.urgente.bo/noticia/en-9-meses-el-gobierno-confisco-399-ton-de-droga-y-afecto-en-mas-de-us-100-millones-al-narco
